job_title,company,job_location,search_city,search_country,job_level,branch,job_skills,last_processed_time,url
"Giám Sát Khu Vực Tỉnh Bình Dương, Tây Ninh, Bình Thuận (Nhãn Sơn Spec)","Công Ty 4 Oranges Co.,ltd","18/49 Quốc Lộ 1A, Khu Phố 1, P. Bình Hưng Hòa A, Q. Bình Tân, Tp. HCM (Công ty sơn Expo - gần cầu Bình Thuận)",Tp. HCM (Công ty sơn Expo - gần cầu Bình Thuận),Việt Nam,Quản lý nhóm- giám sát,"Bán sỉ - Bán lẻ - Quản lý cửa hàng, Bán hàng - Kinh doanh, Marketing","- Nam / Nữ, tuổi từ 20 đến 40- Sức khỏe tốt, ngoại hình khá.- Tốt nghiệp Cao đẳng trở lên- Có ít nhất 2 năm kinh nghiệm làm Sales, Marketing, bán hàng. Ưu tiên kinh nghiệm trong nghành VLXD, trang trí nội thất và sơn nước.- Nhanh nhẹn, giao tiếp tốt- Có phương tiện đi lại (xe máy)",23/03/2025 05:06,https://vieclam24h.vn/ban-si-ban-le-quan-ly-cua-hang/giam-sat-khu-vuc-tinh-binh-duong-tay-ninh-binh-thuan-nhan-son-spec-c6p119id200525715.html?open_from=0201_38_24&search_id=47104aa25ac76008a393579fab9fbe76
Trình Dược Viên OTC - Tp.HCM,Công Ty Cổ Phần Tập Đoàn Merap,"89 Trần Thiện Chánh, Phường 12, Quận 10, TP.HCM",TP.HCM,Việt Nam,Chuyên viên- nhân viên,"Dược phẩm, Bán hàng - Kinh doanh, Y tế - Chăm sóc sức khỏe","- Nam/Nữ. Tốt nghiệp từ Trung cấp trở lên. Chuyên ngành: Quản trị Kinh doanh/ Các Kinh Tế khác,..- Mới ra trường hoặc Kinh nghiệm từ 6 tháng trở lên ở vị trí Trình Dược Viên Kênh Nhà Thuốc/ Phòng Mạch, Phòng Khám/ Bệnh Viện. Hoặc- Kinh nghiệm từ 6 tháng trở lên ở vị trí Chuyên viên/Trưởng Nhóm Bán Hàng/Kinh Doanh. Ngành Hàng Tiêu Dùng (FMCG), Kênh GT.- Yêu thích bán hàng, giao tiếp tốt, sức khỏe tốt.",23/03/2025 03:06,https://vieclam24h.vn/duoc-pham/trinh-duoc-vien-otc-tp-hcm-c42p122id200529234.html?open_from=0201_38_25&search_id=47104aa25ac76008a393579fab9fbe76
Nhân Viên Kế Toán,Công Ty TNHH Nội Thất Mê Kông,"Đường 2B, khu phố 2, Phường Phú Tân, Thành phố Thủ Dầu Một, Tỉnh Bình Dương, Việt Nam",Việt Nam,Việt Nam,Chuyên viên- nhân viên,"Kế toán, Kiểm toán, Ngân hàng"," Tốt nghiệp chuyên ngành kế toán, sinh viên mới ra trường sẽ được đào tạo Siêng năng, cẩn thận, chịu khó và có tinh thần trách nhiệmThành thạo vi tính văn phòng và các nghiệp vụ liên quan đến kế toánƯu tiên có kinh nghiệm làm công ty gỗ, biết sử dụng tiếng anh giao tiếp",23/03/2025 02:30,https://vieclam24h.vn/ke-toan/nhan-vien-ke-toan-c17p119id200528966.html?open_from=0201_38_26&search_id=47104aa25ac76008a393579fab9fbe76
Chuyên Viên Dịch Vụ Vận Tải (Khu Vực Đà Nẵng),Công Ty CP Phát Triển Và Cung Ứng Nguồn Nhân Lực Á Châu,"Lầu 6, 455 Tô Hiến Thành, Phường 14, Quận 10, Tp HCM",Tp HCM,Việt Nam,Quản lý cấp cao,Vận Tải - Lái xe - Giao nhận,"Tối thiểu 02 kinh nghiệm trong lĩnh vực điều động xe ô tô;Am hiểu về các quy định pháp luật về giao thông đường bộ;Có kiến thức chuyên sâu công việc quản lý, điều phối xe ô tô;Có hiểu biết về kỹ thuật xe ô tô;Thông thạo các tuyến đường trong khu vực quản lý, bằng lái xe hạng B2 trở lên;Có kiến thức về quản trị nhân sự sơ cấp và quản trị công việc hành chánh văn phòngSử dụng tốt vi tính văn phòng;Các kỹ năng cần có:Quản lý điều hành, phân tích, đánh giá, lập kế hoạch, lập báo cáo;Giao tiếp, thuyết phục, quan sát, lắng nghe;Giải quyết tình huống, giải quyết vấn đề, quản lý các mối quan hệ bên trong và bên ngoài;Trình bày, thuyết trình;Kỹ năng hướng dẫn và kèm cặp nhân viên làm việc độc lập và làm việc nhóm.Đạo đức, trung thực và công bằng;Năng nổ, nhiệt tình trong công việc;Quyết đoán, chịu được áp lực cao trong công việc;Lắng nghe, học hỏi và cầu thị;Có tinh thần trách nhiệm, hoàn thành công việc đúng thời hạn;Có thể đi công tác đột xuất ngoài giờ theo nhu cầu công việc.",23/03/2025 01:06,https://vieclam24h.vn/van-tai-lai-xe-giao-nhan/chuyen-vien-dich-vu-van-tai-khu-vuc-da-nang-c16p104id200520037.html?open_from=0201_38_27&search_id=47104aa25ac76008a393579fab9fbe76
Thí Nghiệm Viên Xây Dựng,Chi Nhánh Công Ty Cổ Phần Tư Vấn Sông Đà - Trung Tâm Thí Nghiệm Xây Dựng Sông Đà,"Ấp Tân Mai, Xã Phước Tân, TP. Biên Hòa, Tỉnh Đồng Nai",Tỉnh Đồng Nai,Việt Nam,Chuyên viên- nhân viên,"Xây dựng, Lao động phổ thông","Sức khỏe tốt Tuổi từ 20 - 50Nhanh nhẹn, hoạt bát, nghiêm túc trong công việcGắn bó lâu dài với công ty, chấp nhận sự điều động, phân công công tác của lãnh đạo của công ty",22/03/2025 16:00,https://vieclam24h.vn/xay-dung/thi-nghiem-vien-xay-dung-c31p120id200519995.html?open_from=0201_38_28&search_id=47104aa25ac76008a393579fab9fbe76
Nhân Viên Thiết Kế Kết Cấu - Đi làm ngay,Công Ty TNHH Thương Mại Xây Dựng Đoàn Lực,"Số 407, đường Phạm Ngọc Thạch, Khu 5, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Tỉnh Bình Dương, Việt Nam.",Việt Nam.,Việt Nam,Chuyên viên- nhân viên,"Xây dựng, Kiến trúc - Thiết kế nội ngoại thất, Quản lý tiêu chuẩn và chất lượng","Tốt nghiệp Đại học chuyên ngành Kỹ sư Xây dựng.Thành thạo các phần mềm thiết kế như AUTOCAD, ETABS, SAFE; biết sử dụng REVIT là một lợi thế lớn.Có kinh nghiệm thiết kế nhà xưởng, nắm vững tiêu chuẩn thiết kế kết cấu bê tông cốt thép, kết cấu thép theo tiêu chuẩn Việt Nam và Mỹ.Là người yêu nghề, trách nhiệm và tận tâm với công việc.Có chứng chỉ hành nghề thiết kế (nếu chưa có, công ty hỗ trợ đóng dấu sau).",22/03/2025 16:00,https://vieclam24h.vn/xay-dung/nhan-vien-thiet-ke-ket-cau-di-lam-ngay-c31p119id200523126.html?open_from=0201_38_29&search_id=47104aa25ac76008a393579fab9fbe76
Nhân Viên Sale Admin Thiết Bị Công Nghiệp,CÔNG TY TNHH ALEN,"149/44 Tân Thới Nhất 17, Phường Tân Thới Nhất, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",Việt Nam,Việt Nam,Chuyên viên- nhân viên,"Bán hàng - Kinh doanh, Thu mua - Kho Vận - Chuỗi cung ứng, Xây dựng","2 năm kinh nghiệm ở vị trí: Sales Admin- Thu mua - hoặc NV bán hàng: Sử dụng thành thạo máy tính + Word, Excel.Làm việc tại: Công Ty ALEN, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",22/03/2025 08:47,https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-sale-admin-thiet-bi-cong-nghiep-c13p122id200532373.html?open_from=0201_38_30&search_id=47104aa25ac76008a393579fab9fbe76
Kỹ Sư Giám Sát MEP (Điện / Nước / HVAC):,Công Ty TNHH Đầu Tư Thương Mại Cơ Điện Phan Gia,"91-93 Đường D1, KDC Him Lam, Phường Tân Hưng, Quận 7, TPHCM",TPHCM,Việt Nam,Quản lý nhóm- giám sát,"Xây dựng, Điện - Điện tử - Điện lạnh",":- Tốt nghiệp: Đại học các chuyên ngành có liên quan và ưu tiên ứng viên có kinh nghiệm 03 năm trở lên .- Thời gian làm việc: 8h sáng đến 5h chiều, từ thứ 2 đến thứ 7; Chủ nhật được nghỉ.- Nam, sức khỏe tốt.- Thành thạo các phần mềm chuyên dụng: Auto Cad, revit, office văn phòng- Có thể đi công tác xa theo chỉ đạo của cấp trên.",22/03/2025 06:30,https://vieclam24h.vn/xay-dung/ky-su-giam-sat-mep-dien-nuoc-hvac-c31p122id200533464.html?open_from=0201_39_1&search_id=ef7aad2c8d38fec3c491589cc43a6622
Kế Toán Tổng Hợp,Công Ty Cổ Phần Cơ Điện Và Pccc Hồng Lợi Khang,"Tầng 6, 231-233 Lê Thánh Tôn, Phường Bến Thành, Quận 1, TP Hồ Chí Minh",TP Hồ Chí Minh,Việt Nam,Chuyên viên- nhân viên,"Kế toán, Kiểm toán, Hành chính - Thư ký","- Tốt nghiệp Cao đẳng trở lên các ngành kế toán, kiểm toán, tài chính... - Tối thiểu 3-5 năm kinh nghiệm làm kế toán tổng hợp hoặc kế toán thuế tại Công ty xây dựng. - Sử dụng thành thạo: Microsoft word, Excel, phần mềm kế toán: Misa - Hiểu biết về hệ thống thuế, bao gồm GTGT, thuế TNCN và các loại thuế khác liên quan đến hoạt động kinh doanh. - Khả năng tư duy, giao tiếp, sắp xếp quản lý thời gian; làm việc độc lập, làm việc nhóm. - Là người trung thực, luôn tuân thủ các quy tắc đạo đức và chuẩn mực chuyên nghiệp trong công việc kế toán. - Ưu tiên: Ứng viên có kinh nghiệm, đã làm qua Cty thi công về lĩnh vực PCCC, Cơ điện và hệ thống cấp thoát nước.",22/03/2025 04:34,https://vieclam24h.vn/ke-toan/ke-toan-tong-hop-c17p122id200533407.html?open_from=0201_39_2&search_id=ef7aad2c8d38fec3c491589cc43a6622
Trưởng Bộ Phận Tiền Lương Và Phúc Lợi,Công Ty Trách Nhiệm Hữu Hạn Trung Sơn Alpha,"12 Mai Chí Thọ, Phường Phú Thứ, Quận Cái Răng, TP.Cần Thơ",TP.Cần Thơ,Việt Nam,Quản lý cấp trung,"Nhân sự, Hành chính - Thư ký","• Trình độ: Tốt nghiệp Đại học chuyên ngành Quản trị nhân sự, Kinh tế hoặc các ngành liên quan.• Kinh nghiệm: Có ít nhất 3-5 năm kinh nghiệm làm việc trong lĩnh vực nhân sự ở vị trí tương đương, ưu tiên ứng viên có kinh nghiệm về lương thưởng và phúc lợi.• Kỹ năng:- Kỹ năng phân tích số liệu, xây dựng báo cáo.- Kỹ năng giao tiếp, thuyết trình tốt.- Kỹ năng làm việc độc lập và làm việc nhóm.• Thành thạo tin học văn phòng và các phần mềm quản lý nhân sự.• Khả năng:- Có khả năng làm việc dưới áp lực cao.- Có tinh thần trách nhiệm cao.- Có khả năng thích ứng với môi trường làm việc năng động.",22/03/2025 04:25,https://vieclam24h.vn/nhan-su/truong-bo-phan-tien-luong-va-phuc-loi-c22p131id200522154.html?open_from=0201_39_3&search_id=ef7aad2c8d38fec3c491589cc43a6622
Kỹ Sư Kinh Doanh Thiết Bị Tự Động Hóa - Đi Làm Ngay,Công Ty TNHH Kỹ Thuật Tự Động Sky,"56 đường 1A, Khu Dân Cư Vĩnh Lộc, Phường Bình Hưng Hòa B, Quận Bình Tân, TPHCM",TPHCM,Việt Nam,Chuyên viên- nhân viên,"Bán hàng - Kinh doanh, Cơ khí - Ô tô - Tự động hóa, Khoa học - Kỹ thuật","- Độ tuổi: 25 - 28 tuổiChuyên môn/Nghiệp vụ:- Trình độ cao đẳng trở lên (Ưu tiên Tốt nghiệp ngành Điện,Tự động hóa, Cơ Điện Tử )- Tính cách vui vẻ, thân thiện, cởi mở với mọi người- Biết lắng nghe, giao tiếp tự tin- Ngoại hình ưa nhìn, giọng nói truyền cảm, lưu loát- Năng động và hiện đạiKinh Nghiệm:- Có kinh nghiệm ở vị trí tương đương (Đặc biệt ngành Thiết bị điện, dây điện,…) hoặc có kinh nghiệm kĩ thuật nhiều năm.Kỹ năng:- Vi tính: Tin học VP tốt- Có kỹ năng phân tích, tổng hợp, báo cáo, lập kế hoạch và thực hiện công việc theo kế hoạch.- Nhanh nhẹn, hoạt bát, cẩn thận.",22/03/2025 04:09,https://vieclam24h.vn/ban-hang-kinh-doanh/ky-su-kinh-doanh-thiet-bi-tu-dong-hoa-di-lam-ngay-c13p122id200533411.html?open_from=0201_39_4&search_id=ef7aad2c8d38fec3c491589cc43a6622
Nhân Viên Marketing (Facebook / Tiktok / Shopee),Công Ty CP Đầu Tư Legacy,"Tòa nhà vinahub 105 Nguyễn Bá Khoản, Trung Hòa, Cầu Giấy, Việt Nam",Việt Nam,Việt Nam,Chuyên viên- nhân viên,"Marketing, Thông tin - Truyền thông - Quảng cáo, Truyền hình - Báo chí - Biên tập","- Nhạy bén, nhanh nhẹn, chi tiết và chịu khó trong công việc- Có kinh nghiệm PTS, làm hình ảnh và lên sp- Có kinh nghiệm chạy ads từ 6th trở lên- Có laptop cá nhân- Ưu tiên ứng viên mong muốn phát triển Lead Team",22/03/2025 03:44,https://vieclam24h.vn/marketing/nhan-vien-marketing-facebook-tiktok-shopee-c12p73id200532704.html?open_from=0201_39_5&search_id=ef7aad2c8d38fec3c491589cc43a6622
Nhân Viên Media – Truyền Thông,Công Ty CP Đầu Tư Legacy,"Tòa nhà vinahub 105 Nguyễn Bá Khoản, Trung Hòa, Cầu Giấy, Việt Nam",Việt Nam,Việt Nam,Chuyên viên- nhân viên,"Thông tin - Truyền thông - Quảng cáo, Marketing, Truyền hình - Báo chí - Biên tập","Có ít nhất 1 năm kinh nghiệm làm việc trong lĩnh vực media editing.Thành thạo các phần mềm chỉnh sửa video, âm thanh và hình ảnh.Kỹ năng sáng tạo, có khả năng sử dụng thành thạo các thiết bị quay dựngKỹ năng làm việc nhóm, giao tiếp tốt và có tinh thần hợp tác cao.Có khả năng làm việc dưới áp lực và hoàn thành công việc đúng hạn.Ưu tiên ứng viên có kinh nghiệm làm việc trong ngành truyền thông, quảng cáo, hoặc công ty sản xuất nội dung.",22/03/2025 03:41,https://vieclam24h.vn/thong-tin-truyen-thong-quang-cao/nhan-vien-media-truyen-thong-c24p73id200532706.html?open_from=0201_39_6&search_id=ef7aad2c8d38fec3c491589cc43a6622
Nhân Viên Kỹ Thuật Điện,Công Ty TNHH Thiết Bị Công Nghệ Bình Minh,"Tòa Nhà Bình Minh Group, số 31 ngõ 92, đường Nguyễn Khánh Toàn, quận Quan Hoa, Cầu Giấy, Hà Nội",Hà Nội,Việt Nam,Chuyên viên- nhân viên,"Vận hành - Bảo trì - Bảo dưỡng, Điện - Điện tử - Điện lạnh, Khoa học - Kỹ thuật","-  Độ tuổi: 20-30-  Trình độ: Cao đẳng, Đại học chuyên ngành về điện.-  Có ít nhất 1 năm kinh nghiệm ở vị trí tương đương-  Kỹ năng làm việc độc lập và phối hợp nhóm tốt -  Biết đọc và làm việc sơ bộ với phần mềm CAD để lên bản vẽ hoàn công . -  Giới tính: Nam",22/03/2025 03:26,https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-ky-thuat-dien-c10p73id200532655.html?open_from=0201_39_7&search_id=ef7aad2c8d38fec3c491589cc43a6622
Nhân Viên  Xuất Nhập Khẩu,Công Ty TNHH Thiết Bị Công Nghệ Bình Minh,"Tòa Nhà Bình Minh Group, số 31 ngõ 92, đường Nguyễn Khánh Toàn, quận Quan Hoa, Cầu Giấy, Hà Nội",Hà Nội,Việt Nam,Chuyên viên- nhân viên,"Xuất Nhập Khẩu, Hành chính - Thư ký","-  Độ tuổi: 20-30-  Trình độ: Cao đẳng, Đại học chuyên ngành về ngành về xuất nhập khẩu, kinh tế quốc tế, ngoại ngữ. Trình độ tiếng Anh thành thạo-  Có ít nhất 1 năm kinh nghiệm ở vị trí tương đương-  Cẩn thận, tỉ mỉ, tính kỷ luật tốt, cầu tiến trong công việc. Kỹ năng làm việc độc lập và phối hợp nhóm tốt -  Giới tính: Nữ",22/03/2025 03:25,https://vieclam24h.vn/xuat-nhap-khau/nhan-vien-xuat-nhap-khau-c15p73id200532648.html?open_from=0201_39_8&search_id=ef7aad2c8d38fec3c491589cc43a6622
Tài Xế Xe Tải - Bằng B2 Hoặc Bằng C,Công Ty TNHH Dịch Vụ Vận Tải Trường Huy,"Số 16 Hồ Tùng Mậu, Khu phố Bình Đường 2, Phường An Bình, Thành phố Dĩ An, Tỉnh Bình Dương, Việt Nam",Việt Nam,Việt Nam,Chuyên viên- nhân viên,"Vận Tải - Lái xe - Giao nhận, Lao động phổ thông, Thu mua - Kho Vận - Chuỗi cung ứng","- Biết đường thành phố (biết trên 50%)- Có ít nhất 1 năm kinh nghiệm lái xe- Độ tuổi: dưới 45, sức khỏe tốt- Ưu tiên tài xế khu vực Bình Chiểu, Linh Xuân, Sóng Thần, Dĩ An hoặc khu vực gần đó.",22/03/2025 03:24,https://vieclam24h.vn/van-tai-lai-xe-giao-nhan/tai-xe-xe-tai-bang-b2-hoac-bang-c-c16p122id200533328.html?open_from=0201_39_9&search_id=ef7aad2c8d38fec3c491589cc43a6622
Nhân Viên Kỹ Thuật Thi Công – Kết Cấu Thép Tiền Chế,Công Ty Cổ Phần Cơ Khí - Tư Vấn - Xây Dựng - Dịch Vụ Minh Việt Sơn,"79A Thích Bửu Đăng, Phường 1, Quận Gò Vấp, TP Hồ Chí Minh",TP Hồ Chí Minh,Việt Nam,Chuyên viên- nhân viên,"Khoa học - Kỹ thuật, Cơ khí - Ô tô - Tự động hóa, Xây dựng","- Tốt nghiệp chuyên ngành Xây dựng, Cơ khí, Kết cấu Thép hoặc lĩnh vực liên quan.- Ít nhất 1 năm kinh nghiệm trong thi công kết cấu thép tiền chế. - Thành thạo AutoCAD, Excel, đọc hiểu bản vẽ kỹ thuật.- Chủ động, trách nhiệm, có tinh thần làm việc nhóm, chịu được áp lực công trường.- Chấp nhận đi công tác theo dự án công trình- Làm việc tại các công trình đang thi công, văn phòng",22/03/2025 03:13,https://vieclam24h.vn/khoa-hoc-ky-thuat/nhan-vien-ky-thuat-thi-cong-ket-cau-thep-tien-che-c34p122id200529967.html?open_from=0201_39_10&search_id=ef7aad2c8d38fec3c491589cc43a6622
Nhân Viên Kỹ Thuật Tòa Nhà (Nhân Viên Bảo Trì),Công Ty Cổ Phần Azaria Việt Nam,"Toà nhà ATS, số 252 Hoàng Quốc Việt, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",Hà Nội,Việt Nam,Chuyên viên- nhân viên,"Vận hành - Bảo trì - Bảo dưỡng, Khoa học - Kỹ thuật, Điện - Điện tử - Điện lạnh",- Nam từ 25 tuổi trở lên - Tốt nghiệp CĐ trở lên chuyên ngành Điện về hệ thống kỹ thuật.- Có kinh nghiệm từ 3 năm trở lên.,22/03/2025 02:42,https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-ky-thuat-toa-nha-nhan-vien-bao-tri-c10p73id200533235.html?open_from=0201_39_11&search_id=ef7aad2c8d38fec3c491589cc43a6622
Nhân Viên Sales Admin,Công Ty Tnhh Phát Triển Thương Mại Và Sản Xuất Kim Long Việt Nam,"450/60 Đường Đặng Thúc Vịnh, Xã Đông Thạnh, Huyện Hóc Môn, TP Hồ Chí Minh",TP Hồ Chí Minh,Việt Nam,Chuyên viên- nhân viên,"Hành chính - Thư ký, Thực phẩm - Đồ uống",- Giới tính: Nữ- Thành thạo tin học văn phòng - Biết tiếng Trung ( Ưu tiên thành thạo 4 kỹ năng ),22/03/2025 02:33,https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-sales-admin-c1p122id200532420.html?open_from=0201_39_12&search_id=ef7aad2c8d38fec3c491589cc43a6622
Nhân Viên Phiên Dịch Tiếng Trung (Nam),Công Ty Tnhh Phát Triển Thương Mại Và Sản Xuất Kim Long Việt Nam,"450/60 Đường Đặng Thúc Vịnh, Xã Đông Thạnh, Huyện Hóc Môn, TP Hồ Chí Minh",TP Hồ Chí Minh,Việt Nam,Chuyên viên- nhân viên,"Biên phiên dịch, Thực phẩm - Đồ uống, Hành chính - Thư ký",Gới tính: Nam; Độ tuổi từ 25 - 40 tuổiThành thạo tiếng Trung 4 Kỹ năngƯu tiên biết lái xe ô tôĐi công tác tỉnh thường xuyên,22/03/2025 02:33,https://vieclam24h.vn/bien-phien-dich/nhan-vien-phien-dich-tieng-trung-nam-c37p122id200532311.html?open_from=0201_39_13&search_id=ef7aad2c8d38fec3c491589cc43a6622
Giáo Viên Kỹ Năng Sống - Can Thiệp Sớm,Công Ty TNHH Đầu Tư Và Phát Triển Giáo Dục Giá Trị Việt,"688/2/1/38 Hương lộ 2, P. Bình Trị Đông A, Q. Bình Tân, Tp. Hồ Chí Minh",Tp. Hồ Chí Minh,Việt Nam,Chuyên viên- nhân viên,"Giáo dục - Đào tạo, Y tế - Chăm sóc sức khỏe, Chăm sóc khách hàng","- Tốt nghiệp Đại học/Cao đẳng các chuyên ngành: Công tác xã hội, Tâm lý học giáo dục, Giáo dục đặc biệt, Sư phạm từ Mầm non đến Trung học phổ thông, Xã hội học, và các ngành xã hội liên quan,... Ưu tiên: Ứng viên có chứng chỉ giáo dục hòa nhập, chứng chỉ phương pháp giảng dạy kỹ năng sống, chứng chỉ nghiệp vụ sư phạm.",22/03/2025 02:17,https://vieclam24h.vn/giao-duc-dao-tao/giao-vien-ky-nang-song-can-thiep-som-c32p122id200533289.html?open_from=0201_39_14&search_id=ef7aad2c8d38fec3c491589cc43a6622
